TILENAME,RA_CENT,DEC_CENT
DES0218+0500,34.67742200,5.01385200
DES0240+0709,40.19174400,7.15551900
DES2138+1126,324.52827100,11.43885200
DES2224+1626,336.03298700,16.43607400
DES0001+0500,0.27913200,5.01385200
DES0243+0709,40.91123600,7.15551900
DES2057-0458,314.41274000,-4.98059300
DES0440-1124,70.12171200,-11.40559300
DES0441-1707,70.37069100,-17.11670400
DES0419-0124,64.96218200,-1.41114800
DES0328-0124,52.10828400,-1.41114800
DES0431-0124,67.81860400,-1.41114800
DES0426-0250,66.53044700,-2.83892600
DES0511-0124,77.81608000,-1.41114800
DES0029+1751,7.25623400,17.86385200
DES0127+0543,21.90321700,5.72774100
DES0507+0500,76.95865400,5.01385200
DES0521-0833,80.31785200,-8.55003700
DES2031-0416,307.93018900,-4.26670400
DES0355+0418,58.89675400,4.29996300
DES0401+0418,60.32856200,4.29996300
DES0404-0458,61.18533400,-4.98059300
DES0453-0458,73.36744200,-4.98059300
DES0227+1709,36.77868600,17.14996300
DES0434+0126,68.53493600,1.44440700
DES2108+0126,317.13287000,1.44440700
DES0446-0333,71.64274900,-3.55281500
DES0545-0458,86.26614500,-4.98059300
DES0105-0915,16.26524600,-9.26392600
DES0046+0500,11.74522800,5.01385200
DES0155+1000,28.81351000,10.01107400
DES0359+0500,59.75950900,5.01385200
DES0405+0043,61.35915600,0.73051900
DES0520-0333,80.22591100,-3.55281500
DES0544-0416,86.09365300,-4.26670400
DES0221+0500,35.39405300,5.01385200
DES0230+1709,37.52579500,17.14996300
DES2028-0207,307.14714400,-2.12503700
DES0344-0707,56.01030500,-7.12225900
DES0021+2334,5.35218200,23.57496300
DES0329-0333,52.33063400,-3.55281500
DES0437-0333,69.49695800,-3.55281500
DES0036-0958,9.23083100,-9.97781500
DES0042-0958,10.68053500,-9.97781500
DES0128-0915,22.05182900,-9.26392600
DES2226+1751,336.50416800,17.86385200
DES0449-0833,72.37682200,-8.55003700
DES0441-0707,70.39910800,-7.12225900
DES0518-0624,79.50849100,-6.40837000
DES0113+0626,18.45317900,6.44163000
DES0412+0335,63.06496000,3.58607400
DES0318-0915,49.53810000,-9.26392600
DES0133+0835,23.29630600,8.58329600
DES0154+0917,28.57253200,9.29718500
DES0522-0541,80.72619700,-5.69448100
DES0514-1707,78.58740800,-17.11670400
DES0457-1541,74.42567800,-15.68892600
DES0007+2834,1.97887500,28.57218500
DES0129+1000,22.28917000,10.01107400
DES0352+1543,58.13577100,15.72218500
DES0430+1043,67.58205400,10.72496300
DES0459+0001,74.91115500,0.01663000
DES2139+1334,324.94078900,13.58051900
DES2149+1709,327.29761700,17.14996300
DES0457-0624,74.47984900,-6.40837000
DES0526-0333,81.65643800,-3.55281500
DES2106-0707,316.72756500,-7.12225900
DES2256-0750,344.17935900,-7.83614800
DES0335+0709,53.86210300,7.15551900
DES0602+0001,90.61671100,0.01663000
DES0550-0458,87.69933400,-4.98059300
DES0412-0707,63.20470700,-7.12225900
DES2216-0750,334.09070800,-7.83614800
DES0029+1917,7.27586200,19.29163000
DES0200+0917,30.01931500,9.29718500
DES0205+1417,31.39820700,14.29440700
DES2145+1252,326.25933300,12.86663000
DES2146-0416,326.54288400,-4.26670400
DES2300-0915,345.16236000,-9.26392600
DES0418+1043,64.67572900,10.72496300
DES0433+0917,68.35907500,9.29718500
DES2000+0626,300.14489800,6.44163000
DES2109+1252,317.47202600,12.86663000
DES2236-0750,339.13503400,-7.83614800
DES0403-1415,60.84450400,-14.26114800
DES0432-1707,68.12976800,-17.11670400
DES0010+0543,2.53150000,5.72774100
DES0346+0252,56.52782900,2.87218500
DES0409+1043,62.49598600,10.72496300
DES2206-0458,331.61101000,-4.98059300
DES0313-0750,48.31435600,-7.83614800
DES2119-0833,319.75857200,-8.55003700
DES0036-1207,9.19102900,-12.11948100
DES0015+1709,3.90592200,17.14996300
DES0443+0835,70.94666500,8.58329600
DES0328-0041,52.07685300,-0.69725900
DES0553-0041,88.48788200,-0.69725900
DES2326-0333,351.53323400,-3.55281500
DES2246-0958,341.68644500,-9.97781500
DES2330-0624,352.58481000,-6.40837000
DES0005-1041,1.45366800,-10.69170400
DES0028-1749,7.23895400,-17.83059300
DES0033-1207,8.46086600,-12.11948100
DES0104+1126,16.24157400,11.43885200
DES0611-0750,92.99266900,-7.83614800
DES0621-0833,95.47800100,-8.55003700
DES2333-0707,353.41901300,-7.12225900
DES0523-1707,80.82833100,-17.11670400
DES0133+0543,23.33815900,5.72774100
DES0147+0835,26.90618200,8.58329600
DES2332-0458,353.10884800,-4.98059300
DES0421-1207,65.41355800,-12.11948100
DES0413+1334,63.35344400,13.58051900
DES2146-0541,326.65494400,-5.69448100
DES0013-1207,3.34972700,-12.11948100
DES0130-1041,22.52220000,-10.69170400
DES0047+0626,11.98735700,6.44163000
DES0157+0709,29.39935500,7.15551900
DES0401+1334,60.41575300,13.58051900
DES2130+1334,322.73752000,13.58051900
DES2140+1043,325.13412800,10.72496300
DES2208+0252,332.18298300,2.87218500
DES0000-0750,0.03295400,-7.83614800
DES0318-0416,49.58413600,-4.26670400
DES2029-0750,307.42784400,-7.83614800
DES2307-0707,346.94405100,-7.12225900
DES0559-0707,89.82399200,-7.12225900
DES0145+0626,26.35584900,6.44163000
DES0217+1543,34.40342100,15.72218500
DES2156+2625,329.21090200,26.43051900
DES2255-0458,343.79311800,-4.98059300
DES0016-0707,4.21061500,-7.12225900
DES0422-1332,65.53558200,-13.54725900
DES0041+0500,10.31196600,5.01385200
DES2141+1126,325.25662700,11.43885200
DES2231+0209,337.86685900,2.15829600
DES2248+0209,342.15323300,2.15829600
DES2308+0252,347.19350700,2.87218500
DES2311+0209,347.86839900,2.15829600
DES2314+0126,348.55396500,1.44440700
DES2141-0707,325.36084700,-7.12225900
DES0022-1749,5.73913400,-17.83059300
DES0439-1624,69.78878500,-16.40281500
DES0139+0626,24.91900000,6.44163000
DES0332+0418,53.16952100,4.29996300
DES2355+2417,358.80424200,24.28885200
DES0016-1915,4.23226900,-19.25837000
DES0502-0750,75.69783800,-7.83614800
DES0419-1332,64.80126300,-13.54725900
DES0408-0041,62.07203700,-0.69725900
DES0516-0041,79.20663900,-0.69725900
DES0627-0958,96.93795400,-9.97781500
DES0355-1332,58.92670500,-13.54725900
DES0351-1250,57.77484200,-12.83337000
DES0434-1749,68.73156500,-17.83059300
DES0438-1707,69.62371600,-17.11670400
DES0032+0500,8.16207300,5.01385200
DES0138+0500,24.64458700,5.01385200
DES0204+0752,31.02883500,7.86940700
DES0303+0709,45.94768400,7.15551900
DES0418+0709,64.65449100,7.15551900
DES0424+0500,66.20918800,5.01385200
DES0536+0001,84.19171100,0.01663000
DES2148-0207,327.14978900,-2.12503700
DES0454-0750,73.53598400,-7.83614800
DES0556-0707,89.10455200,-7.12225900
DES0007-1749,1.98958500,-17.83059300
DES0049-1749,12.48832300,-17.83059300
DES2118+1209,319.54553600,12.15274100
DES0512-0624,78.07173600,-6.40837000
DES0144+0500,26.07784900,5.01385200
DES0450+0709,72.56890900,7.15551900
DES2358+0500,359.56250100,5.01385200
DES0003-0750,0.75357200,-7.83614800
DES0029-0833,7.40475500,-8.55003700
DES2004-0915,301.03966200,-9.26392600
DES2053-0915,313.33615200,-9.26392600
DES2121-0833,320.48048400,-8.55003700
DES0004-1541,1.01573200,-15.68892600
DES0009-1332,2.38408600,-13.54725900
DES0012-1958,3.11024500,-19.97225900
DES0041-1332,10.46160300,-13.54725900
DES2135+0709,323.92553200,7.15551900
DES0101+0835,15.35458000,8.58329600
DES0015+2000,3.88862500,20.00551900
DES0128+0709,22.20443000,7.15551900
DES0125-0707,21.47717800,-7.12225900
DES2012-0915,303.20963100,-9.26392600
DES0436-1332,69.20718100,-13.54725900
DES2252-0958,343.13614900,-9.97781500
DES0442-1624,70.53296100,-16.40281500
DES0509-1332,77.28469800,-13.54725900
DES2105-1458,316.38324500,-14.97503700
DES2008-3249,302.18427500,-32.82225900
DES2218-3957,334.60872100,-39.96114800
DES2201-2541,330.45060500,-25.68337000
DES1709-6039,257.42289000,-60.66392600
DES1935-2958,293.95322000,-29.96670400
DES2016-2124,304.13661400,-21.40003700
DES2253-2832,343.26087500,-28.53892600
DES2036-3040,309.03327100,-30.68059300
DES0733-6205,113.27782700,-62.09170400
DES0754-5123,118.60655800,-51.38337000
DES1831-6122,277.98062200,-61.37781500
DES1850-4040,282.53033500,-40.67503700
DES0211-7455,32.95384000,-74.92503700
DES0655-6622,103.82714700,-66.37503700
DES2213-2124,333.27318900,-21.40003700
DES0920-7455,140.18447700,-74.92503700
DES0617-1541,94.44657200,-15.68892600
DES0146-7122,26.74822800,-71.37225900
DES2244-3457,341.20464500,-34.96392600
DES2337-3457,354.27134200,-34.96392600
DES2235-3623,338.85255500,-36.39170400
DES2019-2415,304.75447300,-24.25559300
DES0741-7039,115.45764300,-70.65837000
DES0704-5914,106.20732500,-59.23614800
DES0532-7619,83.03504700,-76.31948100
DES0657-4623,104.39205200,-46.38614800
DES0655-5248,103.97058800,-52.81114800
DES0558-2041,89.74655700,-20.68614800
DES1900-5040,285.13743000,-50.66948100
DES2239-7205,339.98619000,-72.08614800
DES2059-2124,314.87114200,-21.40003700
DES2333-3914,353.35584300,-39.24725900
DES1947-8314,296.99936300,-83.24170400
DES2001-2541,300.34887000,-25.68337000
DES0832-6539,128.05840100,-65.66114800
DES1945-2458,296.26236500,-24.96948100
DES2143-2415,325.89578100,-24.25559300
DES2303-1707,345.96259600,-17.11670400
DES0000-3540,0.24735200,-35.67781500
DES0709-3540,107.46561400,-35.67781500
DES1955-3623,298.94473600,-36.39170400
DES2153-7537,328.34877600,-75.62225900
DES0610-8112,92.74000500,-81.20003700
DES1322-8353,200.74457700,-83.88892600
DES0701-4414,105.33863900,-44.24448100
DES1827-4206,276.92442500,-42.10281500
DES1833-5123,278.43162900,-51.38337000
DES0228-7948,37.11994900,-79.80559300
DES2346-8432,356.56727100,-84.53614800
DES1757-6622,269.49616700,-66.37503700
DES1818-3749,274.67960700,-37.81948100
DES2041-1458,310.47135800,-14.97503700
DES2100-1915,315.07892200,-19.25837000
DES2111-1832,317.92024100,-18.54448100
DES0611-3415,92.91310300,-34.25003700
DES0629-3123,97.31909000,-31.39448100
DES2121-3457,320.29792900,-34.96392600
DES2312-3749,348.20116300,-37.81948100
DES1943-4706,295.97455100,-47.10003700
DES2021-6456,305.34584400,-64.94725900
DES1928-1749,292.24796500,-17.83059300
DES1959-1832,299.84857700,-18.54448100
DES2322-1541,350.63452800,-15.68892600
DES1942-2958,295.60132300,-29.96670400
DES2059-2623,314.84945100,-26.39725900
DES2227-3123,336.88816000,-31.39448100
DES1803-5040,270.93444400,-50.66948100
DES1916-6248,289.05880200,-62.80559300
DES1917-6331,289.40933400,-63.51948100
DES2229-1541,337.28726500,-15.68892600
DES1951-2832,297.75365300,-28.53892600
DES1907-3832,286.86403500,-38.53337000
DES2330-3206,352.53760800,-32.10837000
DES1955-4414,298.91694200,-44.24448100
DES1712-5457,258.11345100,-54.95281500
DES1807-5540,271.94035900,-55.66670400
DES1922-5331,290.61148700,-53.52503700
DES0049-7413,12.47293500,-74.22781500
DES1744-6039,266.16560000,-60.66392600
DES2051-6748,312.79240200,-67.80281500
DES0556-7537,89.08514600,-75.62225900
DES1557-7455,239.37281500,-74.92503700
DES1905-1832,286.29482900,-18.54448100
DES2358-1749,359.73985500,-17.83059300
DES0618-2206,94.54386000,-22.11392600
DES0643-2249,100.89344200,-22.82781500
DES1034-7205,158.69788500,-72.08614800
DES1207-7413,181.76779900,-74.22781500
DES2051-2958,312.90639900,-29.96670400
DES2212-2249,333.09172800,-22.82781500
DES1758-7948,269.54139400,-79.80559300
DES1852-7455,283.04243800,-74.92503700
DES1845-7039,281.46648200,-70.65837000
DES1924-7455,291.08473500,-74.92503700
DES2321-3957,350.44227500,-39.96114800
DES1955-4623,298.80341900,-46.38614800
DES0646-5248,101.60845700,-52.81114800
DES0943-8235,145.98653300,-82.59448100
DES2140-8112,325.13196800,-81.20003700
DES0303-6913,45.85651000,-69.23059300
DES2226-8511,336.66435200,-85.18337000
DES2038-1332,309.51306500,-13.54725900
DES0611-2832,92.96578400,-28.53892600
DES2054-2249,313.72783200,-22.82781500
DES2144-2041,326.12675000,-20.68614800
DES2219-2623,334.77415600,-26.39725900
DES0702-3623,105.67073500,-36.39170400
DES2130-3415,322.50110400,-34.25003700
DES2300-3332,345.22948000,-33.53614800
DES0650-4457,102.64763100,-44.95837000
DES1944-4457,296.18606900,-44.95837000
DES1745-5040,266.42894600,-50.66948100
DES1725-6913,261.26628800,-69.23059300
DES0730-7619,112.51485200,-76.31948100
DES0613-1332,93.43973200,-13.54725900
DES1919-1749,289.99823600,-17.83059300
DES2152-1958,328.16999100,-19.97225900
DES2308-1415,347.18568300,-14.26114800
DES2333-1832,353.31058300,-18.54448100
DES2004-2206,301.19956600,-22.11392600
DES2124-2749,321.01169500,-27.82503700
DES1848-3749,282.22978600,-37.81948100
DES2050-3332,312.68413100,-33.53614800
DES2154-3540,328.60917600,-35.67781500
DES0654-5540,103.59617800,-55.66670400
DES0121-6831,20.26165900,-68.51670400
DES0157-7906,29.38806900,-79.10837000
DES0608-1624,92.11408500,-16.40281500
DES2223-1541,335.80423600,-15.68892600
DES2317-1124,349.28365600,-11.40559300
DES2015-2415,303.97146200,-24.25559300
DES2257-2206,344.35172900,-22.11392600
DES2053-3123,313.47103500,-31.39448100
DES2108-7537,317.11748600,-75.62225900
DES1445-7906,221.26450500,-79.10837000
DES1309-7701,197.40500800,-77.01670400
DES2338-7413,354.51741900,-74.22781500
DES2040-8235,310.15036400,-82.59448100
DES2159-8030,329.93295100,-80.50281500
DES2343-1124,355.83809300,-11.40559300
DES2130-3123,322.67062000,-31.39448100
DES2031-3415,307.81895800,-34.25003700
DES0628-4831,97.17592700,-48.52781500
DES1824-5040,276.12643300,-50.66948100
DES1203-7122,180.96062600,-71.37225900
DES0607-1124,91.96983600,-11.40559300
DES1938-2832,294.50313700,-28.53892600
DES0615-3123,93.97378600,-31.39448100
DES2131-3749,322.89707300,-37.81948100
DES0642-5914,100.62463200,-59.23614800
DES1707-5914,256.94005200,-59.23614800
DES1911-5248,287.99178400,-52.81114800
DES0231-6622,37.91581600,-66.37503700
DES0503-6248,75.89433700,-62.80559300
DES0704-6831,106.03033600,-68.51670400
DES0816-7455,124.09988100,-74.92503700
DES2104-1332,316.12194300,-13.54725900
DES2309-2832,347.32401900,-28.53892600
DES1932-3415,293.13681200,-34.25003700
DES0642-4457,100.62991500,-44.95837000
DES1744-5748,266.07987500,-57.80837000
DES0449-7742,72.27311900,-77.71392600
DES1837-6122,279.47089400,-61.37781500
DES2001-6831,300.34084600,-68.51670400
DES0933-7039,143.47858900,-70.65837000
DES1156-7330,179.13982900,-73.51392600
DES1236-7619,189.16234700,-76.31948100
DES1928-1624,292.11610100,-16.40281500
DES2102-1415,315.51239000,-14.26114800
DES2120-1541,320.23242900,-15.68892600
DES2207-1749,331.99318900,-17.83059300
DES1949-3957,297.35330100,-39.96114800
DES2000-3706,300.06368400,-37.10559300
DES2032-3249,308.13082600,-32.82225900
DES1656-5831,254.05666200,-58.52225900
DES0038-6913,9.61935100,-69.23059300
DES2036-6748,309.01317100,-67.80281500
DES1258-7948,194.69381000,-79.80559300
DES0629-1250,97.31248100,-12.83337000
DES1957-1458,299.38657100,-14.97503700
DES2149-2415,327.46180400,-24.25559300
DES2350+1417,357.51013300,14.29440700
DES0703-3914,105.81945600,-39.24725900
DES1951-4623,297.76849000,-46.38614800
DES0634-5040,98.59912400,-50.66948100
DES0224-7742,36.23140200,-77.71392600
DES0906-6539,136.71930800,-65.66114800
DES0743-8235,115.85789200,-82.59448100
DES0526-1332,81.69061600,-13.54725900
DES2246-1749,341.74201800,-17.83059300
DES0657-2832,104.34259000,-28.53892600
DES2128-2832,322.13252200,-28.53892600
DES2123-2541,320.94479400,-25.68337000
DES2206-2749,331.50558100,-27.82503700
DES1804-4623,271.01561400,-46.38614800
DES1928-4748,292.00902600,-47.81392600
DES0616-6956,94.02860100,-69.94448100
DES0646-6039,101.51122500,-60.66392600
DES0835-6622,128.76656900,-66.37503700
DES1755-7537,268.78579100,-75.62225900
DES2057-7948,314.39367100,-79.80559300
DES2226-1832,336.74489100,-18.54448100
DES1916-3540,289.06145600,-35.67781500
DES2047-3540,311.91125000,-35.67781500
DES2303-3914,345.98118000,-39.24725900
DES1853-4706,283.38985300,-47.10003700
DES0627-6539,96.87913600,-65.66114800
DES0907-7537,136.81813000,-75.62225900
DES1155-7824,178.77353500,-78.41114800
DES0825-8030,126.27995200,-80.50281500
DES2305-2124,346.30797300,-21.40003700
DES2352-2206,358.22206700,-22.11392600
DES1959-3040,299.90240500,-30.68059300
DES0725-4206,111.28637700,-42.10281500
DES1835-5705,278.94234700,-57.09448100
DES0243-7455,40.99613800,-74.92503700
DES0301-6748,45.38354900,-67.80281500
DES2353-1624,358.34782500,-16.40281500
DES2047-2206,311.98760700,-22.11392600
DES1646-6622,251.68229400,-66.37503700
DES1846-7122,281.70500100,-71.37225900
DES2145-7122,326.40424700,-71.37225900
DES2154-2124,328.67267700,-21.40003700
DES0709-3623,107.44441600,-36.39170400
DES2215-3206,333.99601700,-32.10837000
DES0830-8153,127.70490200,-81.89725900
DES1224-8235,186.15805500,-82.59448100
DES0636-5248,99.24632500,-52.81114800
DES1202-7248,180.55859500,-72.80003700
DES1655-7948,253.78400800,-79.80559300
DES0622-1332,95.64269100,-13.54725900
DES1911-1832,287.80080100,-18.54448100
DES2152-1415,328.03438900,-14.26114800
DES2136-2915,324.09424500,-29.25281500
DES1923-3623,290.96317300,-36.39170400
DES2126-3415,321.63744800,-34.25003700
DES2250-3123,342.74244100,-31.39448100
DES2311-3332,347.79884900,-33.53614800
DES1843-4331,280.90803800,-43.53059300
DES1738-6748,264.57891700,-67.80281500
DES1305-7455,196.48056100,-74.92503700
DES1811-7039,272.80603000,-70.65837000
DES1904-7537,286.23143700,-75.62225900
DES2231-1749,337.99246800,-17.83059300
DES0555-2041,88.98347200,-20.68614800
DES2006-2041,301.70802200,-20.68614800
DES2107-2249,316.82605600,-22.82781500
DES2210-2332,332.62385600,-23.54170400
DES1915-4414,288.95157100,-44.24448100
DES0927-6748,141.75392600,-67.80281500
DES1550-6956,237.66774100,-69.94448100
DES0614-7330,93.60887900,-73.51392600
DES0615-1207,93.88990500,-12.11948100
DES2115-1915,318.85994900,-19.25837000
DES2254-2623,343.54102700,-26.39725900
DES0637-3957,99.41438100,-39.96114800
DES1849-3957,282.45113200,-39.96114800
DES1949-3332,297.26791400,-33.53614800
DES0626-4040,96.66821900,-40.67503700
DES0713-4206,108.39981400,-42.10281500
DES0734-4457,113.74506900,-44.95837000
DES2117-6913,319.28996400,-69.23059300
DES0744-7122,116.14672000,-71.37225900
DES2125-7205,321.41874100,-72.08614800
DES2209-1332,332.27697700,-13.54725900
DES0610-2749,92.58888200,-27.82503700
DES2241-2915,340.45898000,-29.25281500
DES2318-2706,349.58699000,-27.11114800
DES2348-2249,357.10295900,-22.82781500
DES2136-3415,324.22841500,-34.25003700
DES2049-3457,312.45791100,-34.96392600
DES2354-3457,358.62690800,-34.96392600
DES0656-4540,104.00490700,-45.67225900
DES0649-5831,102.30149400,-58.52225900
DES1856-5123,284.15091300,-51.38337000
DES0108-6748,17.03932000,-67.80281500
DES0400-8746,60.06296500,-87.77225900
DES1208-8549,182.05659300,-85.83059300
DES2150-1541,327.64757500,-15.68892600
DES2207-2958,331.85957700,-29.96670400
DES2126-3832,321.54338500,-38.53337000
DES2358-3415,359.63829600,-34.25003700
DES1823-4040,275.94133400,-40.67503700
DES0514-6456,78.53000500,-64.94725900
DES0316-7122,49.09785100,-71.37225900
DES2116-6705,319.01041900,-67.08892600
DES0652-7537,103.12425900,-75.62225900
DES0958-7122,149.67115400,-71.37225900
DES1005-7330,151.46805100,-73.51392600
DES2259-1415,344.97591800,-14.26114800
DES0652-2749,103.08276800,-27.82503700
DES0615-3749,93.93610900,-37.81948100
DES0617-3457,94.44935500,-34.96392600
DES2348-2832,357.07556700,-28.53892600
DES2242-3206,340.73841400,-32.10837000
DES0823-5957,125.99235000,-59.95003700
DES1550-7205,237.60954200,-72.08614800
DES1758-7330,269.70201200,-73.51392600
DES1845-2706,281.41612300,-27.11114800
DES1922-2915,290.54654000,-29.25281500
DES0749-5123,117.46270200,-51.38337000
DES1820-5748,275.00006900,-57.80837000
DES1034-7039,158.56679000,-70.65837000
DES2152-7619,328.06380400,-76.31948100
DES1952-8511,298.12440400,-85.18337000
DES2253-8112,343.36168700,-81.20003700
DES1911-1915,287.85553000,-19.25837000
DES2334-1915,353.64539400,-19.25837000
DES0800-5748,120.01995600,-57.80837000
DES0143-6539,25.85969800,-65.66114800
DES0316-6748,49.16277900,-67.80281500
DES2214-1832,333.73294700,-18.54448100
DES2334-1124,353.65328100,-11.40559300
