TILENAME,RA_CENT,DEC_CENT
DES1000+1334,150.01533500,13.58051900
DES1040-2415,160.08260900,-24.25559300
DES1105-1041,166.36941800,-10.69170400
DES1311-1624,197.78717100,-16.40281500
DES1351-1250,207.87143300,-12.83337000
DES1229-3332,187.35322100,-33.53614800
DES1055+1334,163.96936800,13.58051900
DES0956-3123,149.17129600,-31.39448100
DES1355+0835,208.84391400,8.58329600
DES1530-2832,232.73796500,-28.53892600
DES1001+1709,150.33914400,17.14996300
DES1110+1209,167.66794800,12.15274100
DES1432-1207,218.01756800,-12.11948100
DES1539-1207,234.81131000,-12.11948100
DES1146-4123,176.67581600,-41.38892600
DES1214-3415,183.59694400,-34.25003700
DES1253-3123,193.49656900,-31.39448100
DES1504+0335,226.15096200,3.58607400
DES1419-4414,214.95772000,-44.24448100
DES1604-3123,241.16714600,-31.39448100
DES1525-2958,231.43571600,-29.96670400
DES1426-3623,216.52578800,-36.39170400
DES1502-4040,225.62438200,-40.67503700
DES1026+0252,156.59798500,2.87218500
DES1009+2043,152.37173100,20.71940700
DES1105-2124,166.49468800,-21.40003700
DES1316-1332,199.18177300,-13.54725900
DES0913+1626,138.29131600,16.43607400
DES1252+2417,193.04202000,24.28885200
DES1303-1707,195.86237200,-17.11670400
DES1011-1832,152.94361600,-18.54448100
DES1217-2332,184.43031700,-23.54170400
DES0959-1332,149.98235100,-13.54725900
DES0915-1332,138.96755500,-13.54725900
DES1012+2417,153.09796100,24.28885200
DES1043+2043,160.76751400,20.71940700
DES1344-3832,206.12406200,-38.53337000
DES1651-1041,252.82304900,-10.69170400
DES1513-3706,228.29552200,-37.10559300
DES0758-0750,119.65553200,-7.83614800
DES0955-1041,148.93339100,-10.69170400
DES1547-0041,236.98776600,-0.69725900
DES0857-1041,134.40336900,-10.69170400
DES1024-1915,156.22954200,-19.25837000
DES1255-2249,193.84014400,-22.82781500
DES0740+0252,115.14034900,2.87218500
DES0741+0917,115.37953400,9.29718500
DES1101+2751,165.31576600,27.85829600
DES1108-1958,167.17752600,-19.97225900
DES0820-0207,125.02780400,-2.12503700
DES0901+1709,135.39697800,17.14996300
DES1204-3623,181.05217100,-36.39170400
DES1048+2543,162.22033800,25.71663000
DES1307-0750,196.76165200,-7.83614800
DES1648-0207,252.18747300,-2.12503700
DES1126+2543,171.72881100,25.71663000
DES1158+1500,179.59818700,15.00829600
DES1206-2915,181.74521300,-29.25281500
DES1559-1541,239.78343500,-15.68892600
DES0904-1250,136.11794100,-12.83337000
DES1412+0917,213.03741200,9.29718500
DES1532-0250,233.07094500,-2.83892600
DES1503-0707,225.79817900,-7.12225900
DES1514-2124,228.60159800,-21.40003700
DES0745+0043,116.33307000,0.73051900
DES0819-0458,124.96225300,-4.98059300
DES0940+0500,145.03860300,5.01385200
DES1233-0041,188.43972700,-0.69725900
DES1230-2332,187.54511800,-23.54170400
DES1317-2206,199.34196900,-22.11392600
DES1232+0752,188.13615200,7.86940700
DES1252-0333,193.23754800,-3.55281500
DES1313-0707,198.45945400,-7.12225900
DES0908+1751,137.01494800,17.86385200
DES1339+1834,204.95628800,18.57774100
DES1727+0709,261.79545500,7.15551900
DES0951-1415,147.76191300,-14.26114800
DES1417+1126,214.35451100,11.43885200
DES1258+2543,194.70762000,25.71663000
DES1113-1749,168.46958000,-17.83059300
DES1423-0458,215.96976600,-4.98059300
DES1026-3123,156.69822900,-31.39448100
DES1038+1751,159.51645900,17.86385200
DES1316+0126,199.21812900,1.44440700
DES0742+2000,115.56915600,20.00551900
DES0802+0209,120.74600000,2.15829600
DES1320+0500,200.21919400,5.01385200
DES1233+0917,188.44209500,9.29718500
DES1510+0626,227.51473600,6.44163000
DES1431-1749,217.96363200,-17.83059300
DES1239-5040,189.83547000,-50.66948100
DES1313-2958,198.47366700,-29.96670400
DES1602+1043,240.50833900,10.72496300
DES1112+1834,168.05276500,18.57774100
DES1522-0041,230.56229000,-0.69725900
DES1630-1915,247.73038800,-19.25837000
DES0922+2417,140.56649100,24.28885200
DES1141-0915,175.39628800,-9.26392600
DES0813+1417,123.48536700,14.29440700
DES0922-2415,140.50732400,-24.25559300
DES1121+2334,170.47851200,23.57496300
DES1456-2958,224.01925500,-29.96670400
DES1408-0541,212.01575100,-5.69448100
DES1424-3832,216.16282100,-38.53337000
DES1134-1915,173.62226500,-19.25837000
DES1254-1458,193.59769700,-14.97503700
DES1524-0833,231.19743000,-8.55003700
DES1614-1707,243.66872600,-17.11670400
DES1056-2124,164.19443200,-21.40003700
DES1703+1126,255.87082500,11.43885200
DES0843+2334,130.75472500,23.57496300
DES1703+0252,255.95335300,2.87218500
DES0940-0207,145.03044900,-2.12503700
DES0917+0709,139.48171800,7.15551900
DES1041+2334,160.35284000,23.57496300
DES1243+2708,190.97379700,27.14440700
DES1249-0458,192.32214500,-4.98059300
DES1041-4206,160.35795900,-42.10281500
DES0741+0418,115.45317500,4.29996300
DES1432-3332,218.18565700,-33.53614800
DES0822-1541,125.59018600,-15.68892600
DES1652+0252,253.09420600,2.87218500
DES1417+0709,214.30894500,7.15551900
DES1413-0333,213.26492700,-3.55281500
DES1230+1834,187.63422600,18.57774100
DES1101+1252,165.43831400,12.86663000
DES1206-0250,181.60778700,-2.83892600
DES0946-3040,146.59201600,-30.68059300
DES0912+2625,138.22123400,26.43051900
DES1327+0335,201.83112000,3.58607400
DES1336-0041,204.14644500,-0.69725900
DES1528-1749,232.21192000,-17.83059300
DES1314-3123,198.51452500,-31.39448100
DES1341-3914,205.37740900,-39.24725900
DES0717+1417,109.48811900,14.29440700
DES1233+1000,188.29735700,10.01107400
DES0904+1000,136.10264300,10.01107400
DES1102-0207,165.74747400,-2.12503700
DES1017+2126,154.28125200,21.43329600
DES1408-1915,212.18873700,-19.25837000
DES1023-2249,155.88690700,-22.82781500
DES1307+2500,196.99916200,25.00274100
DES1326+1417,201.57527800,14.29440700
DES1304+1543,196.08005200,15.72218500
DES0956-0041,149.17293100,-0.69725900
DES1038-1332,159.52850800,-13.54725900
DES0716+2417,109.23781800,24.28885200
DES1341-1458,205.42147100,-14.97503700
DES1531+0752,232.81805000,7.86940700
DES1122-2249,170.60346800,-22.82781500
DES1106+0252,166.60500000,2.87218500
DES1241+1751,190.26852400,17.86385200
DES0956-3749,149.06287600,-37.81948100
DES1136-2541,174.03339200,-25.68337000
DES1507-1458,226.85206000,-14.97503700
DES1648-1624,252.11206800,-16.40281500
DES1658-1915,254.53623600,-19.25837000
DES1142+1709,175.74082500,17.14996300
DES1314+0209,198.61513100,2.15829600
DES1155-3749,178.88555300,-37.81948100
DES1322-3040,200.54713600,-30.68059300
DES0810-1124,122.55720800,-11.40559300
DES0813+0001,123.45560100,0.01663000
DES1001-3832,150.45458000,-38.53337000
DES0823-1832,125.83612000,-18.54448100
DES1326+0835,201.62416300,8.58329600
DES1411+1000,212.94486000,10.01107400
DES1245-0416,191.32696500,-4.26670400
DES1317-4040,199.26837800,-40.67503700
DES0828-0833,127.24212300,-8.55003700
DES1213-3749,183.40414100,-37.81948100
DES1239-4040,189.85551900,-40.67503700
DES1302-4748,195.64809900,-47.81392600
DES1320-2541,200.17437200,-25.68337000
DES1035+2708,158.88382600,27.14440700
DES1514+0418,228.56601700,4.29996300
DES1202-4206,180.56390500,-42.10281500
DES1413-4331,213.35342000,-43.53059300
DES0832-1915,128.24994500,-19.25837000
DES1323-3914,200.76824400,-39.24725900
DES1352-4831,208.20619200,-48.52781500
DES1533+0835,233.39106800,8.58329600
DES1053-0833,163.33771600,-8.55003700
DES1215+1043,183.83501900,10.72496300
DES1253-1915,193.28360400,-19.25837000
DES1059-2332,164.96281100,-23.54170400
DES1018-1541,154.50925600,-15.68892600
DES1528-0541,232.10377100,-5.69448100
DES1655-1915,253.78003100,-19.25837000
DES1328-1332,202.11905200,-13.54725900
DES1400-1832,210.17055200,-18.54448100
DES1619+0835,244.94267000,8.58329600
DES1042-0207,160.74681200,-2.12503700
DES1150-2249,177.57447100,-22.82781500
DES1428-0541,217.03775600,-5.69448100
DES1110+2751,167.73817600,27.85829600
DES1414-1458,213.55031500,-14.97503700
DES1230+0001,187.70560400,0.01663000
DES1018+0543,154.63535300,5.72774100
DES0849+1334,132.38918800,13.58051900
DES0929-0333,142.45383800,-3.55281500
DES0945-0207,146.45920900,-2.12503700
DES1413+1417,213.36243400,14.29440700
DES1357-0250,209.48366400,-2.83892600
DES1310+1543,197.56332400,15.72218500
DES0801+1709,120.45481300,17.14996300
DES0846-1707,131.62258300,-17.11670400
DES1149+1000,177.42345800,10.01107400
DES1051+2625,162.93500900,26.43051900
DES0828+1043,127.16169800,10.72496300
DES0942-1415,145.55214900,-14.26114800
DES1049+0335,162.49019800,3.58607400
DES1049-1915,162.27918500,-19.25837000
DES1705-1041,256.45555400,-10.69170400
DES1447-2041,221.76030200,-20.68614800
DES0807-1124,121.82893800,-11.40559300
DES0810-0915,122.59371500,-9.26392600
DES0936+0043,144.17700000,0.73051900
DES1111+0126,167.79703300,1.44440700
DES1107+2625,166.92110200,26.43051900
DES0840+2000,130.00405400,20.00551900
DES0819+0626,124.78001900,6.44163000
DES1151+0835,177.79898400,8.58329600
DES1127-1250,171.99468700,-12.83337000
DES1350+1626,207.51161200,16.43607400
DES1536+0335,234.01914600,3.58607400
DES1630+0335,247.60964700,3.58607400
DES1035-3457,158.91172900,-34.96392600
DES1247-2958,191.88125700,-29.96670400
DES1305-4831,196.34859100,-48.52781500
DES1319-3457,199.85404700,-34.96392600
DES1332-3706,203.23188400,-37.10559300
DES0711+1751,107.76298300,17.86385200
DES0817+0709,124.37237400,7.15551900
DES1012-3832,153.19242300,-38.53337000
DES1047-1415,161.75708900,-14.26114800
DES1115-0915,168.88638200,-9.26392600
DES0905-0458,136.42776600,-4.98059300
DES0957-1541,149.31865300,-15.68892600
DES1341-0333,205.39702800,-3.55281500
DES1223-4331,185.78281200,-43.53059300
DES1246-3914,191.54991600,-39.24725900
DES0905+0500,136.43903100,5.01385200
DES1023-1958,155.78396500,-19.97225900
DES1034-0207,158.60367200,-2.12503700
DES0745+0709,116.45795600,7.15551900
DES1026+2543,156.67372900,25.71663000
DES1244+1917,191.07114900,19.29163000
DES1409+0252,212.35135700,2.87218500
DES1258-0750,194.59979800,-7.83614800
DES1315-3706,198.75623400,-37.10559300
DES1322-4331,200.55278100,-43.53059300
DES1334-3957,203.72956000,-39.96114800
DES1348-3040,207.18776600,-30.68059300
DES0843+0835,130.87060000,8.58329600
DES0905-0915,136.33685100,-9.26392600
DES1337-1624,204.48476100,-16.40281500
DES1410-0541,212.73318100,-5.69448100
DES1531-3040,232.92020700,-30.68059300
DES1530-3332,232.74541800,-33.53614800
DES0958-2458,149.67310700,-24.96948100
DES1258+1209,194.68734900,12.15274100
DES0708+1500,107.16629100,15.00829600
DES0848+0126,132.09124300,1.44440700
DES1303+0209,195.75754900,2.15829600
DES1102-0041,165.59359100,-0.69725900
DES1009-2749,152.32331000,-27.82503700
DES0756+1751,119.01373900,17.86385200
DES1107-1250,166.86943700,-12.83337000
DES0905+2708,136.42084600,27.14440700
DES0937-0207,144.31606900,-2.12503700
DES0856-1207,134.04885400,-12.11948100
DES1622+2708,245.52674900,27.14440700
DES1134-1458,173.64508000,-14.97503700
DES1307-1332,196.97881400,-13.54725900
DES1411-0958,212.91431500,-9.97781500
DES1446-3249,221.67216100,-32.82225900
DES0818+1000,124.50381800,10.01107400
DES0702+2000,105.69264600,20.00551900
DES0943-1749,145.97228300,-17.83059300
DES1413+0001,213.40560500,0.01663000
DES1130-0915,172.50299700,-9.26392600
DES1233+0418,188.47538900,4.29996300
DES1354+1043,208.53877400,10.72496300
DES1438-1958,219.58790800,-19.97225900
DES0825+0043,126.32832700,0.73051900
DES1330+0752,202.54966800,7.86940700
DES0714+2000,108.73157200,20.00551900
DES0822-1458,125.61100100,-14.97503700
DES1050-2124,162.66092800,-21.40003700
DES1412-1541,213.08890900,-15.68892600
DES1654-0958,253.50604200,-9.97781500
DES1212+1417,183.15784600,14.29440700
DES1235-1041,188.89095200,-10.69170400
DES1000-4123,150.03246500,-41.38892600
DES0941-1041,145.30088600,-10.69170400
DES0959+2917,149.91056600,29.28607400
DES1031+0752,157.86777000,7.86940700
DES1344+0752,206.15304600,7.86940700
DES1446-0624,221.74724200,-6.40837000
DES1607-0958,241.90840600,-9.97781500
DES1702-0833,255.74243400,-8.55003700
DES1519-0541,229.95148300,-5.69448100
DES1521-1207,230.43033400,-12.11948100
DES1538-1124,234.71090800,-11.40559300
DES1614-2332,243.61153400,-23.54170400
DES0824+0626,126.21686800,6.44163000
DES1622+0043,245.55746300,0.73051900
DES1219-1541,184.91135400,-15.68892600
DES1400-2206,210.13001000,-22.11392600
DES1508-2124,227.06809400,-21.40003700
DES1044-4331,161.16619700,-43.53059300
DES1151-3540,177.77267100,-35.67781500
DES0945-3415,146.45975200,-34.25003700
DES0945+1543,146.39044500,15.72218500
DES1005-0750,151.36272200,-7.83614800
DES1047-0416,161.97617700,-4.26670400
DES1122-0624,170.74243800,-6.40837000
DES1315-3457,198.98293400,-34.96392600
DES1357-4206,209.42954100,-42.10281500
DES1616+0626,244.03850200,6.44163000
DES1222-0416,185.59998200,-4.26670400
DES1110-2749,167.66052800,-27.82503700
DES1220-4623,185.11651000,-46.38614800
DES1246-3332,191.63550400,-33.53614800
DES0739+0126,114.95246300,1.44440700
DES0934+0209,143.60666200,2.15829600
DES1427-0750,216.93895400,-7.83614800
DES0953+1834,148.47130400,18.57774100
DES1214-0458,183.72300900,-4.98059300
DES1401-2749,210.44329400,-27.82503700
DES0808-0207,122.17028400,-2.12503700
DES1116+1917,169.13673200,19.29163000
DES1144-0541,176.14428800,-5.69448100
DES1253+1417,193.47160800,14.29440700
DES1134-3206,173.73952700,-32.10837000
DES0659+2251,104.81273700,22.86107400
DES0756+0500,119.23988600,5.01385200
DES1307+1000,196.99647600,10.01107400
DES1236+2917,189.19873700,29.28607400
DES1552-2541,238.19761700,-25.68337000
DES1223-2541,185.91565600,-25.68337000
DES0750+0418,117.60088700,4.29996300
DES0949+2251,147.42375000,22.86107400
DES1328+1334,202.15935400,13.58051900
DES1516+0043,229.13668400,0.73051900
DES1128-1207,172.01731600,-12.11948100
DES1154+1252,178.61927600,12.86663000
DES1031+0500,157.93796200,5.01385200
DES1628+0543,247.18911200,5.72774100
DES1634+1043,248.50073000,10.72496300
DES0818+1917,124.51153900,19.29163000
DES1636-0833,249.24522700,-8.55003700
DES1110+2251,167.56713800,22.86107400
DES1332-0750,203.24721400,-7.83614800
DES1345-2041,206.49859800,-20.68614800
DES1421-1332,215.33680700,-13.54725900
DES1140-1915,175.13467600,-19.25837000
DES1146+0752,176.60534000,7.86940700
DES1431-2332,217.91442700,-23.54170400
DES0954+1543,148.61535300,15.72218500
DES1527+0043,231.99247100,0.73051900
DES1559+1543,239.83657100,15.72218500
DES1625-1749,246.46020800,-17.83059300
DES1019+2625,154.96282400,26.43051900
DES0716+2543,109.13136400,25.71663000
DES0731+1709,112.98373000,17.14996300
DES1250-1915,192.52739800,-19.25837000
DES1030-3123,157.53455500,-31.39448100
DES1314-4623,198.57058700,-46.38614800
DES1705+0835,256.49427200,8.58329600
DES1447-1541,221.98708500,-15.68892600
DES0914-0458,138.57755000,-4.98059300
DES1200+0626,180.09871300,6.44163000
DES1448+0209,222.19019000,2.15829600
DES0714+3000,108.71709500,29.99996300
DES0734+3000,113.66306200,29.99996300
DES1218-1707,184.65775700,-17.11670400
DES1720+0752,260.20372900,7.86940700
DES1723+1043,260.85260800,10.72496300
DES1416-0041,214.14163000,-0.69725900
DES1410-1415,212.58167600,-14.26114800
DES1033-0041,158.45417300,-0.69725900
DES1403-1541,210.86436600,-15.68892600
DES1544-1041,236.11352300,-10.69170400
DES1558-1832,239.53700600,-18.54448100
DES1602+1709,240.73924500,17.14996300
DES0838+1209,129.69473600,12.15274100
DES1528-0750,232.07193100,-7.83614800
DES1248-0207,192.17954000,-2.12503700
DES1007-3206,151.82673700,-32.10837000
DES1026-3914,156.52026600,-39.24725900
DES0844-0416,131.19364400,-4.26670400
DES1032-1541,158.21682900,-15.68892600
DES1104-0541,166.10027900,-5.69448100
DES1301+2500,195.42374800,25.00274100
DES1243-0750,190.99670900,-7.83614800
DES1125-3832,171.44471200,-38.53337000
DES1047-3540,161.95358400,-35.67781500
DES1302+0126,195.64755000,1.44440700
DES1443-1749,220.96327200,-17.83059300
DES1312+0252,198.05562000,2.87218500
DES1304-2332,196.11082000,-23.54170400
DES1254-4040,193.62066300,-40.67503700
DES1300-3706,195.17571400,-37.10559300
DES1301-2832,195.35703300,-28.53892600
DES0751+1252,117.84039600,12.86663000
DES1245-3206,191.43831900,-32.10837000
DES1436-4040,219.03538100,-40.67503700
DES1110-1749,167.71967000,-17.83059300
DES1447+0043,221.99721400,0.73051900
DES1420-1958,215.03048300,-19.97225900
DES1403-4414,210.97157200,-44.24448100
DES1541-3706,235.45656100,-37.10559300
DES0828+1417,127.16885300,14.29440700
DES1037-0207,159.31805200,-2.12503700
DES1507-3206,226.83590300,-32.10837000
DES1538-4123,234.72025900,-41.38892600
DES0834+0835,128.70467500,8.58329600
DES0902-0041,135.60803700,-0.69725900
DES0941-0541,145.29483000,-5.69448100
DES1300+0626,195.18562900,6.44163000
DES1414+1500,213.59683100,15.00829600
DES1229+1751,187.26832300,17.86385200
DES1317+0252,199.48519400,2.87218500
DES1325-2915,201.38289500,-29.25281500
DES1322+1543,200.52986700,15.72218500
DES1534-1832,233.51311800,-18.54448100
DES1129-0458,172.25749600,-4.98059300
DES1134+2917,173.64717000,29.28607400
DES0903-3040,135.80099200,-30.68059300
DES0846-0333,131.72488500,-3.55281500
DES1049+1709,162.29287600,17.14996300
DES1231-1915,187.99016600,-19.25837000
DES1731-0833,262.96155200,-8.55003700
DES0717+2251,109.46121100,22.86107400
DES0756+2834,119.03450000,28.57218500
DES1459+0043,224.85300200,0.73051900
DES1155+0252,178.75637600,2.87218500
DES0909-0541,137.40310800,-5.69448100
DES0916-0750,139.11221700,-7.83614800
DES0916+2000,139.12083200,20.00551900
DES1358+0835,209.56588900,8.58329600
DES1217+0252,184.47467100,2.87218500
DES1215-0250,183.75208500,-2.83892600
DES0808+0126,122.09362100,1.44440700
DES1020+1751,155.01615700,17.86385200
DES1452+0252,223.07315900,2.87218500
DES1028-0624,157.09326500,-6.40837000
DES0756+1043,119.16930700,10.72496300
DES1420+1500,215.07503300,15.00829600
DES0854+2834,133.66645300,28.57218500
DES1044-1958,161.10096000,-19.97225900
DES1057-2249,164.40702200,-22.82781500
DES0742+0001,115.60282300,0.01663000
DES1016+1917,154.00954800,19.29163000
DES0732+0917,113.20935900,9.29718500
DES1141-1624,175.46187100,-16.40281500
DES0817+1334,124.31053700,13.58051900
DES0829+0335,127.44101300,3.58607400
DES1048-2249,162.08335400,-22.82781500
DES1524-0915,231.09215300,-9.26392600
DES1600-0707,240.18698200,-7.12225900
DES1609-0707,242.34530200,-7.12225900
DES1406+2834,211.70353700,28.57218500
DES1206-1958,181.60937000,-19.97225900
DES1512-2332,228.03752900,-23.54170400
DES1330+1709,202.63672300,17.14996300
DES0939-3040,144.93185900,-30.68059300
DES1408-3332,212.19046100,-33.53614800
DES0753-0624,118.30087800,-6.40837000
DES1322+0709,200.63858600,7.15551900
DES1618+0709,244.52763300,7.15551900
DES1637+0418,249.32723500,4.29996300
DES1020-3415,155.09630900,-34.25003700
DES1123-4206,170.94202600,-42.10281500
DES1337-3832,204.29883300,-38.53337000
DES1027-2041,156.89805700,-20.68614800
DES1432+1209,218.05547900,12.15274100
DES1346-1958,206.67520500,-19.97225900
DES1646-0707,251.69802400,-7.12225900
DES0758+2251,119.53290500,22.86107400
DES1027+0418,156.97561000,4.29996300
DES1258-2415,194.53511000,-24.25559300
DES1522-2958,230.61166500,-29.96670400
DES0753+2625,118.29077100,26.43051900
DES1054+1000,163.64985300,10.01107400
DES1229-1124,187.37330800,-11.40559300
DES0907+0626,136.99323700,6.44163000
DES1323-0250,200.90647100,-2.83892600
DES1218-0958,184.64507700,-9.97781500
DES0651+2834,102.77677400,28.57218500
DES1240+2000,190.02284300,20.00551900
DES1311-2623,197.93085400,-26.39725900
DES1346-4206,206.54297800,-42.10281500
DES0950-1832,147.67271400,-18.54448100
DES1432-0915,218.07234100,-9.26392600
DES1608-3249,242.06033500,-32.82225900
